(1265019000,1263033000,3)
(1262016000,1265029000,10)
(1268016000,1260033000,10)
(1268036000,1268001000,1)
(1241017000,1268003000,2)
(1261018000,1260027000,1)
(1261026000,1265021000,9)
(1267014000,1263035000,4)
(1268017000,1267025000,9)
(1267030000,1260012000,7)
(1265029000,1241021000,3)
(1263018000,1261006000,9)
(1241022000,1261020000,1)
(1241024000,1261026000,1)
(1241017000,1261031000,1)
(1241023000,1265028000,1)
(1268026000,1265026000,10)
(1262012000,1260013000,4)
(1241028000,1261030000,1)
(1241017000,1261029000,1)
(1241017000,1265029000,1)
(1262018000,1241019000,4)
(1263030000,1260012000,1)
(1268018000,1263015000,1)
(1260011000,1262016000,2)
(1263017000,1261010000,1)
(1263015000,1263037000,5)
(1241027000,1261022000,1)
(1268014000,1241024000,8)
(1267016000,1261025000,4)
(1260018000,1262015000,2)
(1263017000,1268002000,1)
(1261016000,1265024000,9)
(1267030000,1268029000,7)
(1265015000,1241023000,1)
(1261026000,1265026000,2)
(1262013000,1261003000,8)
(1267025000,1260015000,10)
(1260012000,1262018000,2)
(1263027000,1241013000,4)
(1260027000,1241013000,10)
(1267012000,1268002000,2)
(1262018000,1241026000,4)
(1267028000,1241022000,7)
(1241018000,1261025000,1)
(1267026000,1241022000,10)
(1241015000,1261003000,10)
(1267031000,1263013000,7)
(1267030000,1260016000,7)
(1261028000,1265021000,9)
(1268011000,1261008000,4)
(1265014000,1265032000,10)
(1265021000,1268001000,10)
(1262020000,1241027000,2)
(1265015000,1268002000,9)
(1268024000,1261008000,9)
(1267020000,1265028000,8)
(1267023000,1261008000,5)
(1260019000,1261027000,1)
(1267013000,1263031000,8)
(1260014000,1265029000,6)
(1241013000,1261026000,1)
(1267016000,1268006000,1)
(1260029000,1241019000,10)
(1261026000,1265029000,2)
(1267030000,1241023000,7)
(1265015000,1261013000,8)
(1268001000,1260025000,1)
(1267029000,1241025000,7)
(1241018000,1261013000,1)
(1241026000,1265029000,1)
(1267012000,1261032000,1)
(1260018000,1262014000,2)
(1260025000,1265036000,10)
(1267030000,1260017000,7)
(1268036000,1261016000,1)
(1262017000,1260014000,4)
(1262011000,1241017000,2)
(1241018000,1260026000,8)
(1267026000,1260011000,10)
(1267031000,1260018000,7)
(1263035000,1260019000,3)
(1263027000,1260019000,1)
(1241018000,1261017000,1)
(1267020000,1261003000,4)
(1262014000,1260016000,4)
(1268035000,1268002000,1)
(1265017000,1265035000,10)
(1263018000,1260033000,1)
(1268028000,1261013000,1)
(1241024000,1260026000,8)
(1265036000,1268011000,1)
(1241023000,1261029000,1)
(1241023000,1261022000,1)
(1267031000,1260011000,7)
(1261025000,1265026000,2)
(1268013000,1261009000,9)
(1262019000,1268013000,2)
(1268029000,1261014000,1)
(1265015000,1263035000,4)
(1265013000,1265033000,10)
(1241021000,1261016000,1)
(1261032000,1265029000,2)
(1261014000,1267018000,7)
(1267025000,1268032000,10)
(1241028000,1261003000,10)
(1268029000,1268003000,1)
(1260025000,1268003000,2)
(1260024000,1268006000,10)
(1267025000,1241019000,10)
(1262015000,1241026000,2)
(1262015000,1260017000,4)
(1262016000,1241015000,4)
(1261018000,1260024000,1)
(1268012000,1265035000,6)
(1268028000,1261029000,1)
(1262018000,1241025000,4)
(1267025000,1268033000,10)
(1241019000,1261016000,1)
(1261018000,1260029000,1)
(1267028000,1241019000,7)
(1241018000,1261029000,1)
(1268006000,1267019000,2)
(1268011000,1260034000,1)
(1260025000,1268001000,10)
(1261006000,1268018000,1)
(1268016000,1260034000,10)
(1268031000,1261013000,1)
(1263033000,1261003000,9)
(1265016000,1261015000,10)
(1260019000,1261022000,1)
(1241019000,1261032000,1)
(1268009000,1263029000,5)
(1263020000,1261009000,2)
(1268030000,1265019000,9)
(1267032000,1241021000,7)
(1267032000,1241026000,7)
(1260027000,1241019000,10)
(1241021000,1261027000,1)
(1265015000,1241019000,1)
(1262018000,1241027000,4)
(1265024000,1267020000,2)
(1267031000,1241025000,7)
(1262012000,1260019000,4)
(1262018000,1268012000,2)
(1265019000,1268021000,9)
(1261028000,1268012000,4)
(1261011000,1268018000,9)
(1263030000,1260014000,1)
(1263025000,1268016000,1)
(1262013000,1241028000,2)
(1262020000,1260016000,2)
(1268016000,1263037000,1)
(1241013000,1261021000,1)
(1267030000,1241024000,7)
(1267029000,1260016000,7)
(1261024000,1265026000,2)
(1268029000,1261015000,1)
(1263029000,1260013000,3)
(1267025000,1268028000,10)
(1268023000,1261008000,9)
(1263018000,1265035000,4)
(1260011000,1262018000,2)
(1263013000,1261003000,10)
(1265011000,1261008000,1)
(1261031000,1265029000,2)
(1263029000,1268015000,1)
(1261018000,1260034000,1)
(1265029000,1241027000,3)
(1265029000,1241025000,3)
(1241025000,1261020000,1)
(1263029000,1265024000,1)
(1268001000,1262012000,3)
(1268006000,1267018000,6)
(1260035000,1268011000,10)
(1241017000,1268001000,3)
(1268005000,1265022000,6)
(1241020000,1261032000,1)
(1260028000,1241015000,10)
(1241025000,1260026000,8)
(1265029000,1260019000,3)
(1260019000,1265028000,1)
(1268002000,1262017000,3)
(1262016000,1261003000,8)
(1263021000,1268009000,1)
(1241026000,1268001000,3)
(1263030000,1268011000,1)
(1265014000,1265033000,10)
(1261019000,1268012000,4)
(1261021000,1260034000,2)
(1261024000,1265028000,2)
(1268002000,1262012000,3)
(1261028000,1265029000,2)
(1241023000,1261013000,1)
(1263029000,1265028000,10)
(1268026000,1265028000,10)
(1241018000,1261026000,1)
(1268025000,1261010000,9)
(1263016000,1268003000,2)
(1268035000,1261016000,1)
(1268036000,1261013000,1)
(1268001000,1263023000,3)
(1267029000,1263015000,7)
(1268016000,1260035000,10)
(1267016000,1261020000,4)
(1260020000,1261010000,1)
(1268035000,1268001000,1)
(1241019000,1261013000,1)
(1263030000,1268012000,1)
(1260029000,1268030000,10)
(1241013000,1261014000,1)
(1261029000,1268012000,4)
(1263030000,1265021000,10)
(1268025000,1261009000,9)
(1262020000,1241022000,2)
(1261016000,1260034000,2)
(1268028000,1261021000,1)
(1262020000,1241024000,2)
(1241017000,1261027000,1)
(1265016000,1268001000,9)
(1267030000,1260015000,7)
(1263028000,1261004000,8)
(1260019000,1261016000,1)
(1262015000,1260016000,4)
(1260021000,1263030000,2)
(1263020000,1260034000,1)
(1262012000,1260011000,4)
(1268004000,1262014000,6)
(1267031000,1241028000,7)
(1267026000,1260013000,10)
(1267026000,1241017000,10)
(1267026000,1268023000,2)
(1262017000,1265029000,10)
(1267029000,1241022000,7)
(1260017000,1262014000,2)
(1260021000,1268021000,1)
(1263030000,1268014000,1)
(1265019000,1261015000,4)
(1268025000,1265035000,10)
(1265017000,1261013000,8)
(1267032000,1241017000,7)
(1241019000,1261017000,1)
(1263035000,1241015000,3)
(1262012000,1261004000,8)
(1268026000,1265029000,10)
(1241025000,1261025000,1)
(1260011000,1262015000,2)
(1267022000,1261003000,9)
(1267025000,1241017000,10)
(1260028000,1263012000,3)
(1265014000,1262020000,7)
(1262014000,1241018000,2)
(1241028000,1261029000,1)
(1268015000,1261008000,9)
(1260023000,1268001000,10)
(1267031000,1268035000,7)
(1241023000,1261025000,1)
(1261022000,1265028000,2)
(1241018000,1261014000,1)
(1268032000,1265029000,1)
(1241024000,1261027000,1)
(1268027000,1265028000,6)
(1268031000,1265029000,1)
(1263035000,1260015000,3)
(1241024000,1265029000,1)
(1268014000,1261009000,9)
(1241021000,1261028000,1)
(1241019000,1261029000,1)
(1262011000,1241028000,2)
(1260014000,1262020000,2)
(1267030000,1241018000,7)
(1267031000,1260016000,7)
(1263013000,1261016000,1)
(1263030000,1268022000,1)
(1241027000,1261028000,1)
(1267028000,1241026000,7)
(1263020000,1260039000,1)
(1268028000,1261020000,1)
(1268026000,1265035000,8)
(1267023000,1261004000,9)
(1265019000,1268019000,6)
(1263015000,1265036000,2)
(1241028000,1261022000,1)
(1268026000,1263033000,4)
(1263029000,1260016000,3)
(1267028000,1268017000,10)
(1261024000,1265022000,9)
(1262014000,1241028000,2)
(1262011000,1260018000,4)
(1260013000,1261003000,10)
(1267028000,1263015000,7)
(1260027000,1241024000,10)
(1267030000,1241022000,7)
(1262017000,1260011000,4)
(1261020000,1265022000,9)
(1267030000,1260014000,7)
(1262018000,1260019000,4)
(1268004000,1262015000,6)
(1262013000,1260014000,4)
(1268024000,1265032000,9)
(1265015000,1241025000,1)
(1262014000,1241022000,2)
(1241015000,1261025000,1)
(1261031000,1265026000,2)
(1265019000,1261010000,8)
(1265021000,1260033000,1)
(1268019000,1268022000,2)
(1267026000,1260017000,10)
(1241025000,1268003000,2)
(1267025000,1268027000,10)
(1261027000,1265022000,9)
(1268005000,1260030000,10)
(1260019000,1261030000,1)
(1260028000,1241021000,10)
(1263013000,1265028000,1)
(1267030000,1268036000,7)
(1263029000,1265026000,10)
(1262018000,1261003000,8)
(1241026000,1261029000,1)
(1260025000,1265033000,10)
(1268017000,1263031000,1)
(1268036000,1261015000,1)
(1268004000,1262020000,6)
(1260025000,1268008000,2)
(1260011000,1262020000,2)
(1267014000,1263031000,8)
(1261023000,1265024000,9)
(1263012000,1261015000,1)
(1263026000,1268012000,2)
(1268028000,1261025000,1)
(1262018000,1241023000,4)
(1268014000,1241017000,8)
(1263030000,1265024000,10)
(1260012000,1262012000,2)
(1241013000,1261019000,1)
(1260029000,1241025000,10)
(1268009000,1267023000,5)
(1241026000,1261025000,1)
(1267012000,1261021000,1)
(1262017000,1241015000,4)
(1267028000,1268033000,7)
(1241026000,1261015000,1)
(1241020000,1268003000,2)
(1261028000,1260034000,2)
(1268036000,1265029000,1)
(1263029000,1260029000,9)
(1268002000,1260028000,1)
(1263020000,1261010000,1)
(1265011000,1268019000,1)
(1263031000,1261003000,10)
(1262015000,1241025000,2)
(1241022000,1261024000,1)
(1261009000,1260020000,2)
(1263029000,1260018000,3)
(1260021000,1262013000,10)
(1265036000,1268022000,1)
(1260018000,1262018000,2)
(1260017000,1261004000,10)
(1267016000,1268008000,1)
(1241025000,1261016000,1)
(1262017000,1241022000,4)
(1262013000,1241023000,2)
(1267030000,1241026000,7)
(1263017000,1267014000,1)
(1241013000,1268002000,3)
(1267025000,1263013000,10)
(1267031000,1260014000,7)
(1260037000,1265024000,4)
(1263030000,1260030000,1)
(1267029000,1241027000,7)
(1263035000,1261006000,7)
(1260013000,1262015000,2)
(1241025000,1261030000,1)
(1241021000,1261020000,1)
(1262017000,1241025000,4)
(1262011000,1260012000,4)
(1265021000,1260035000,1)
(1263018000,1260034000,1)
(1263025000,1268022000,2)
(1268023000,1261009000,9)
(1268033000,1268003000,1)
(1265016000,1261017000,8)
(1241024000,1261030000,1)
(1263030000,1265026000,10)
(1265029000,1260017000,3)
(1260018000,1262016000,2)
(1268031000,1268002000,1)
(1267032000,1263012000,7)
(1261020000,1265021000,9)
(1262012000,1260015000,4)
(1263026000,1261004000,8)
(1241022000,1261014000,1)
(1267028000,1268035000,7)
(1262014000,1260018000,4)
(1262019000,1261004000,8)
(1268014000,1241026000,8)
(1260017000,1262018000,2)
(1268016000,1268019000,3)
(1241028000,1261031000,1)
(1268009000,1262016000,5)
(1260029000,1241024000,10)
(1268003000,1267018000,7)
(1267025000,1241027000,10)
(1260035000,1261008000,5)
(1267026000,1268028000,10)
(1267025000,1241018000,10)
(1263030000,1260013000,1)
(1265032000,1260020000,2)
(1267030000,1268034000,7)
(1268030000,1265029000,1)
(1268001000,1262017000,3)
(1241023000,1265029000,1)
(1262015000,1241019000,2)
(1268034000,1261013000,1)
(1265015000,1262020000,7)
(1262018000,1260011000,4)
(1241024000,1261032000,1)
(1260015000,1262015000,2)
(1262017000,1260019000,4)
(1268017000,1265033000,9)
(1265021000,1268002000,10)
(1263020000,1265033000,9)
(1265021000,1260037000,1)
(1260029000,1241015000,10)
(1260024000,1263031000,3)
(1267030000,1268030000,7)
(1262020000,1241019000,2)
(1263034000,1268017000,9)
(1260027000,1241026000,10)
(1268009000,1262020000,5)
(1263029000,1260012000,3)
(1262018000,1260013000,4)
(1261030000,1268012000,4)
(1261022000,1268012000,4)
(1267024000,1261003000,5)
(1241017000,1261013000,1)
(1267016000,1261003000,9)
(1241024000,1261014000,1)
(1267028000,1260015000,7)
(1265029000,1267019000,6)
(1265029000,1263012000,3)
(1262014000,1260019000,4)
(1263035000,1241028000,3)
(1241025000,1261031000,1)
(1261022000,1265029000,2)
(1241022000,1261021000,1)
(1263030000,1260021000,1)
(1268015000,1261010000,9)
(1268012000,1265036000,6)
(1241026000,1261013000,1)
(1263030000,1268016000,1)
(1241023000,1261014000,1)
(1262020000,1268012000,2)
(1265017000,1261017000,8)
(1268031000,1261003000,10)
(1268036000,1261014000,1)
(1261018000,1265029000,9)
(1241020000,1261030000,1)
(1268034000,1261014000,1)
(1241013000,1261017000,1)
(1241022000,1265028000,1)
(1267032000,1268033000,7)
(1267028000,1260019000,7)
(1241015000,1261016000,1)
(1241021000,1261004000,10)
(1268034000,1261016000,1)
(1268021000,1265028000,1)
(1261026000,1265022000,9)
(1241019000,1261024000,1)
(1261020000,1265029000,2)
(1267028000,1241027000,7)
(1262018000,1241017000,4)
(1268028000,1261024000,1)
(1263035000,1263012000,2)
(1241015000,1261032000,1)
(1268028000,1261026000,1)
(1265016000,1261009000,3)
(1241019000,1260026000,8)
(1263017000,1261013000,5)
(1261027000,1265024000,9)
(1268001000,1263021000,3)
(1261027000,1265028000,2)
(1267031000,1260013000,7)
(1262013000,1261004000,8)
(1263015000,1268003000,2)
(1241019000,1261030000,1)
(1260023000,1263030000,3)
(1260014000,1262013000,2)
(1267025000,1241028000,10)
(1263030000,1260019000,1)
(1241015000,1265028000,1)
(1262018000,1241028000,4)
(1241027000,1265028000,1)
(1241024000,1268001000,3)
(1241023000,1261019000,1)
(1263016000,1260037000,5)
(1265015000,1268001000,9)
(1262011000,1260011000,4)
(1263013000,1268003000,2)
(1261025000,1265024000,9)
(1241013000,1261027000,1)
(1265026000,1268011000,9)
(1268009000,1260034000,1)
(1262014000,1241023000,2)
(1261004000,1263035000,8)
(1267028000,1241025000,7)
(1268014000,1241020000,8)
(1268002000,1260026000,1)
(1268001000,1260028000,1)
(1263029000,1268011000,1)
(1241023000,1268003000,2)
(1268023000,1265028000,10)
(1268016000,1263033000,1)
(1268009000,1267024000,7)
(1241015000,1261019000,1)
(1261020000,1260034000,2)
(1268014000,1261008000,9)
(1260016000,1262014000,2)
(1262011000,1260019000,4)
(1241018000,1261016000,1)
(1260017000,1262017000,2)
(1262015000,1260014000,4)
(1268028000,1261019000,1)
(1265033000,1260037000,2)
(1260012000,1261004000,10)
(1261010000,1265036000,10)
(1267029000,1268017000,10)
(1241025000,1261014000,1)
(1267028000,1260018000,7)
(1267028000,1268028000,7)
(1260029000,1241021000,10)
(1265015000,1241017000,1)
(1263013000,1261013000,1)
(1265011000,1265032000,9)
(1260016000,1262013000,2)
(1267028000,1241028000,7)
(1263019000,1260035000,1)
(1262020000,1268034000,2)
(1268019000,1268023000,2)
(1262011000,1241027000,2)
(1267028000,1241013000,7)
(1241018000,1265028000,1)
(1261031000,1265021000,9)
(1263019000,1265035000,4)
(1265029000,1241013000,3)
(1267016000,1261028000,4)
(1260017000,1262020000,2)
(1262016000,1260016000,4)
(1241017000,1261024000,1)
(1260029000,1268034000,10)
(1262020000,1268033000,2)
(1262019000,1268025000,2)
(1241013000,1261022000,1)
(1268011000,1265024000,1)
(1265021000,1263015000,1)
(1267031000,1268029000,7)
(1263030000,1260028000,1)
(1268016000,1261008000,9)
(1268001000,1260026000,1)
(1263033000,1261004000,9)
(1241020000,1265028000,1)
(1261030000,1260034000,2)
(1261015000,1261003000,6)
(1241017000,1261016000,1)
(1262020000,1263012000,2)
(1267026000,1268022000,2)
(1268022000,1261008000,9)
(1267032000,1268018000,9)
(1267025000,1260017000,10)
(1263016000,1261013000,1)
(1265015000,1261016000,8)
(1268034000,1261015000,1)
(1268017000,1260039000,1)
(1263027000,1265029000,10)
(1241021000,1261022000,1)
(1267029000,1241013000,7)
(1263017000,1260035000,8)
(1267018000,1268006000,10)
(1261021000,1265021000,9)
(1263018000,1265033000,6)
(1267032000,1268028000,7)
(1265011000,1265035000,9)
(1262017000,1241017000,4)
(1263029000,1265022000,1)
(1265011000,1263037000,1)
(1267012000,1261019000,1)
(1265028000,1267019000,8)
(1268009000,1263022000,5)
(1241027000,1261003000,10)
(1265015000,1241024000,1)
(1262018000,1260018000,4)
(1265029000,1241023000,3)
(1265029000,1260015000,3)
(1241013000,1261032000,1)
(1260012000,1261003000,10)
(1260039000,1265024000,4)
(1265021000,1262019000,6)
(1263012000,1268002000,3)
(1262011000,1241018000,2)
(1263023000,1265029000,10)
(1261026000,1265028000,2)
(1267030000,1241021000,7)
(1241023000,1261021000,1)
(1268014000,1241018000,8)
(1268017000,1263035000,7)
(1262020000,1268029000,2)
(1241028000,1261014000,1)
(1267013000,1265032000,10)
(1261027000,1268012000,4)
(1241025000,1261028000,1)
(1260012000,1262016000,2)
(1268019000,1267026000,6)
(1268033000,1261016000,1)
(1262017000,1241026000,4)
(1268014000,1261010000,9)
(1241024000,1261003000,10)
(1241017000,1261003000,10)
(1267016000,1261022000,4)
(1268004000,1262017000,6)
(1261006000,1267024000,10)
(1267016000,1261031000,4)
(1268022000,1265032000,9)
(1267028000,1263013000,7)
(1261019000,1265024000,9)
(1262020000,1241013000,2)
(1263030000,1268013000,1)
(1267031000,1260033000,9)
(1262018000,1260017000,4)
(1265029000,1241017000,3)
(1267031000,1241023000,7)
(1263030000,1260023000,1)
(1241027000,1261029000,1)
(1265036000,1268023000,1)
(1268009000,1262013000,5)
(1262020000,1265029000,10)
(1268014000,1265032000,9)
(1265032000,1268008000,9)
(1267032000,1241028000,7)
(1261017000,1268012000,4)
(1265032000,1268007000,1)
(1241013000,1261016000,1)
(1268014000,1265035000,10)
(1265015000,1268027000,7)
(1262012000,1241022000,2)
(1268015000,1261009000,9)
(1241018000,1261021000,1)
(1262018000,1241020000,4)
(1241026000,1261021000,1)
(1241013000,1261028000,1)
(1263030000,1260018000,1)
(1262020000,1260018000,2)
(1262012000,1241026000,2)
(1260015000,1262017000,2)
(1241015000,1260026000,8)
(1241027000,1261019000,1)
(1262012000,1260018000,4)
(1261032000,1268012000,4)
(1268033000,1268002000,1)
(1241013000,1261031000,1)
(1262016000,1260017000,4)
(1268011000,1267025000,4)
(1262013000,1241019000,2)
(1265014000,1241015000,10)
(1263031000,1261004000,10)
(1263025000,1268001000,1)
(1265036000,1268015000,1)
(1267022000,1261004000,9)
(1268024000,1265035000,10)
(1267032000,1241023000,7)
(1241015000,1261014000,1)
(1241021000,1261025000,1)
(1268028000,1261016000,1)
(1267012000,1261028000,1)
(1241020000,1261004000,10)
(1265029000,1268035000,3)
(1241018000,1261027000,1)
(1267016000,1261030000,4)
(1262015000,1241018000,2)
(1265021000,1268003000,5)
(1263018000,1265032000,6)
(1262020000,1261003000,8)
(1267012000,1261015000,1)
(1262017000,1241024000,4)
(1265029000,1263013000,3)
(1265021000,1268007000,10)
(1267016000,1268001000,1)
(1267025000,1268029000,10)
(1261031000,1268012000,4)
(1260017000,1262013000,2)
(1241026000,1261003000,10)
(1262015000,1241024000,2)
(1263019000,1265032000,6)
(1268017000,1263037000,1)
(1262020000,1241025000,2)
(1241019000,1261021000,1)
(1262017000,1268012000,2)
(1262020000,1260014000,2)
(1263013000,1268001000,3)
(1241024000,1268003000,2)
(1241023000,1261003000,10)
(1241020000,1261020000,1)
(1267016000,1261024000,4)
(1263019000,1265033000,6)
(1260021000,1261003000,1)
(1263018000,1260035000,1)
(1262019000,1268026000,2)
(1241028000,1261015000,1)
(1263017000,1261008000,1)
(1268033000,1261003000,10)
(1267016000,1261014000,10)
(1267019000,1265026000,5)
(1263033000,1268017000,9)
(1268009000,1262011000,5)
(1262018000,1241015000,4)
(1241024000,1261015000,1)
(1261030000,1265028000,2)
(1263030000,1268023000,1)
(1267022000,1268011000,1)
(1241028000,1268001000,3)
(1263025000,1265033000,3)
(1265015000,1265035000,10)
(1241019000,1261022000,1)
(1268007000,1267019000,2)
(1241028000,1261004000,10)
(1268001000,1262015000,3)
(1267016000,1263031000,4)
(1267026000,1241015000,10)
(1265024000,1260028000,1)
(1241013000,1261004000,10)
(1268004000,1263025000,2)
(1260020000,1261006000,10)
(1267030000,1268031000,7)
(1267026000,1241024000,10)
(1262020000,1260011000,2)
(1267012000,1261014000,1)
(1265029000,1268031000,3)
(1241020000,1265029000,1)
(1267028000,1268018000,9)
(1262014000,1241017000,2)
(1261017000,1265024000,9)
(1241021000,1261017000,1)
(1268022000,1261009000,9)
(1267029000,1241020000,7)
(1261024000,1265029000,2)
(1261013000,1268012000,4)
(1241021000,1260026000,8)
(1241023000,1261015000,1)
(1260019000,1261015000,1)
(1241015000,1261029000,1)
(1267029000,1260013000,7)
(1263022000,1268011000,2)
(1260019000,1261026000,1)
(1241017000,1261022000,1)
(1263029000,1260026000,10)
(1268013000,1265032000,9)
(1262017000,1260016000,4)
(1241022000,1261003000,10)
(1260028000,1241013000,10)
(1261023000,1265029000,2)
(1260013000,1262014000,2)
(1262012000,1241025000,2)
(1268006000,1265022000,6)
(1261023000,1260034000,2)
(1267025000,1260037000,7)
(1262014000,1260013000,4)
(1262012000,1241021000,2)
(1262020000,1241023000,2)
(1268011000,1261010000,4)
(1263029000,1260030000,10)
(1263035000,1241017000,3)
(1241023000,1261017000,1)
(1241022000,1261030000,1)
(1262012000,1241017000,2)
(1268029000,1261016000,1)
(1260013000,1262018000,2)
(1267012000,1261013000,1)
(1260012000,1262013000,2)
(1241022000,1268001000,3)
(1260021000,1262014000,10)
(1241023000,1261030000,1)
(1261019000,1265026000,2)
(1267032000,1241027000,7)
(1260028000,1241023000,10)
(1260015000,1265029000,6)
(1267031000,1260012000,7)
(1268030000,1268003000,1)
(1241018000,1261023000,1)
(1267016000,1261029000,4)
(1268035000,1261014000,1)
(1268013000,1265028000,10)
(1260021000,1262015000,10)
(1241026000,1261017000,1)
(1267031000,1260017000,7)
(1267025000,1241020000,10)
(1267012000,1261017000,1)
(1241020000,1261014000,1)
(1263015000,1268002000,3)
(1262012000,1241020000,2)
(1267030000,1241028000,7)
(1262015000,1265029000,10)
(1268012000,1265033000,6)
(1241028000,1261027000,1)
(1268033000,1261004000,10)
(1267029000,1260019000,7)
(1265033000,1268008000,9)
(1267030000,1268028000,7)
(1262012000,1260016000,4)
(1260019000,1261024000,1)
(1261004000,1268004000,10)
